scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,dataset,frames,duration_s,num_vrus,lighting,weather,location,env_risk,trajectory_risk,vru_risk,mean_ttc
scene-0103_e147a4c07e06487592fb5d6135c27a78_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 4, 'advisory': 13, 'silent': 3}",0.65,0.65,0.0,0.0,0.0,0.0,-0.7947194142390263,0.0,0.0,7.211785952341847,0.5235191501734575,0.24499999999999994,63.83315968700921,"{'advisory': 14, 'silent': 6}",nuscenes,20,9.550749000000001,51,day,clear,boston-seaport,0.4553778079978576,0.5010480175931844,0.09734291550936497,2.251906401755435
scene-0103_996d9e039f7a4838ac48d5409ca89732_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 9, 'advisory': 4, 'silent': 5}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.779254636762074,0.11977275754256962,0.23333333333333328,58.647220917607065,"{'advisory': 12, 'silent': 6}",nuscenes,18,8.349144,51,day,clear,boston-seaport,0.4553778079978574,0.6492048237795562,0.12205073496973196,2.544941639055477
scene-0103_72137291381349428afb1038d4e5898c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 9, 'advisory': 4, 'silent': 5}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.779254636762074,0.11977275754256962,0.23333333333333328,58.64722091760705,"{'advisory': 12, 'silent': 6}",nuscenes,18,8.349144,51,day,clear,boston-seaport,0.4553778079978576,0.6492048237795562,0.12205073496973196,2.544941639055477
scene-0103_c34cb46c7be6486a85ee49653850b174_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 9, 'advisory': 4, 'silent': 6}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'advisory': 12, 'silent': 7}",nuscenes,19,8.849589,51,day,clear,boston-seaport,0.4553778079978575,0.6229158487153456,0.11801008995194755,2.7371993254297315
scene-0103_5d77c275683248658e7564ef24bf63b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 9, 'advisory': 4, 'silent': 6}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'advisory': 12, 'silent': 7}",nuscenes,19,8.849589,51,day,clear,boston-seaport,0.4553778079978575,0.6229158487153456,0.11801008995194755,2.7371993254297315
scene-0103_3c7331d16ac6439e9bd5a57d75976446_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 12, 'silent': 7}",0.8,0.6,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,7.967399571723729,0.5262928541850912,0.175,69.5919631948841,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.500414000000003,51,day,clear,boston-seaport,0.4553778079978576,0.3273776510693439,0.07905316510404317,3.5191998024533566
scene-0103_0809d64df9264121bead0772ee9b5984_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 4, 'advisory': 10, 'silent': 1}",0.5333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,-0.7676494735787384,0.0,0.0,7.211785952341847,0.714235309679574,0.25666666666666665,61.48964798502762,"{'advisory': 11, 'silent': 4}",nuscenes,15,7.000494,51,day,clear,boston-seaport,0.4553778079978576,0.5793695738784522,0.09713841595681723,75.16610594121433
scene-0103_ad2ae385245f46d49b4d06f87e2ac544_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 9, 'advisory': 4, 'silent': 6}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'advisory': 12, 'silent': 7}",nuscenes,19,8.849589,51,day,clear,boston-seaport,0.4553778079978576,0.6229158487153456,0.11801008995194755,2.7371993254297315
scene-0103_09810748e6c04aacb393ebf14fafa5e8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 8}",0.85,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.967399571723729,0.5263245984853852,0.1575,70.80951256302235,"{'advisory': 9, 'silent': 11}",nuscenes,20,9.499841,51,day,clear,boston-seaport,0.4553778079978575,0.2886705588185416,0.07717527841690383,3.6076614598893877
scene-0103_4ce8f37952ad4203b1f5b23c728fb2e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 2, 'advisory': 12, 'silent': 6}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.815466782298337,0.5262626092521175,0.1925,68.09495997184038,"{'advisory': 11, 'silent': 9}",nuscenes,20,9.500960000000003,51,day,clear,boston-seaport,0.4553778079978576,0.37176724042587284,0.0845636831823041,3.3347392445034183
scene-0103_c1fe224b76cc49e294847788c443e470_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 2, 'advisory': 12, 'silent': 6}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.815466782298337,0.5262626092521175,0.1925,68.0949599718404,"{'advisory': 11, 'silent': 9}",nuscenes,20,9.500960000000003,51,day,clear,boston-seaport,0.4553778079978575,0.37176724042587284,0.0845636831823041,3.3347392445034183
scene-0103_608f6c85cd524242bc9d299c0a954f69_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 4, 'advisory': 14, 'silent': 2}",0.65,0.7,0.0,0.0,0.0,0.0,-0.7509392614826383,0.0,0.0,7.211785952341847,0.6282586335563197,0.2624999999999999,63.03494483776475,"{'advisory': 15, 'silent': 5}",nuscenes,20,9.550207,51,day,clear,boston-seaport,0.4553778079978575,0.5249905811176492,0.10000751362638247,57.10355847002002
scene-0103_723af3d23fb445e3ab97669e85846445_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 4, 'advisory': 8, 'silent': 1}",0.46153846153846156,0.6153846153846154,0.0,0.0,0.0,0.0,-0.8017837257372732,0.0,0.0,7.211785952341847,0.6665847878352277,0.2423076923076923,61.002127968880615,"{'advisory': 9, 'silent': 4}",nuscenes,13,6.000736999999999,51,day,clear,boston-seaport,0.4553778079978575,0.596905714464854,0.09585294257531568,86.46391688259976
scene-0553_19804c352c0a4767b61b8d0709d1db99_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.55167158087963,{'silent': 20},nuscenes,20,9.501508000000001,13,day,clear,boston-seaport,0.4553778079978576,0.04786960659942179,0.12657093004078088,828.0470178962241
scene-0553_b61b72a5b5ad482e9bc94c203f75b8d4_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.4365183548154,{'silent': 20},nuscenes,20,9.451184000000001,13,day,clear,boston-seaport,0.4553778079978576,0.05019408168907639,0.12808489581993357,822.7833712317384
scene-0553_21d4060224a946e5b66fd00749282e82_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.257261014288,{'silent': 20},nuscenes,20,9.450714999999999,13,day,clear,boston-seaport,0.4553778079978575,0.056869043933661864,0.12738517825959472,825.5244288333361
scene-0553_340ccb3c0dcb492eaa032f0e4e3017bb_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.50253618037335,{'silent': 20},nuscenes,20,9.350007000000002,13,day,clear,boston-seaport,0.4553778079978576,0.05582682127782261,0.12025156204592216,853.9618021022941
scene-0553_afd097377c71479ea8349eeae83b8143_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.50253618037337,{'silent': 20},nuscenes,20,9.350007000000002,13,day,clear,boston-seaport,0.4553778079978574,0.05582682127782261,0.12025156204592216,853.9618021022941
scene-0553_18cdcf0d2340409b95140ea38a70fd2e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.3379824722539,{'silent': 20},nuscenes,20,9.451185,13,day,clear,boston-seaport,0.4553778079978575,0.052570884490107814,0.12899262243761947,819.6659460022986
scene-0553_2397a588f42e4195bf7fb0148aa7a3d6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 19},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.78309534779483,{'silent': 19},nuscenes,19,9.001649,13,day,clear,boston-seaport,0.4553778079978575,0.04279219713354413,0.1239342139428185,837.1989291074723
scene-0655_433e28f80ae9462eb927089896b5f669_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 2, 'advisory': 9, 'silent': 9}",0.85,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,9.303399999255339,0.947470648148879,0.175,68.75574353625338,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498975000000002,7,day,clear,boston-seaport,0.4666227184390223,0.37752534624852974,0.04178624462432803,2.381070557786123
scene-0655_fe199544817e496aa7708a1db0af2108_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 2, 'advisory': 9, 'silent': 9}",0.85,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,9.303399999255339,0.947470648148879,0.175,68.75574353625338,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498975000000002,7,day,clear,boston-seaport,0.4666227184390223,0.37752534624852974,0.04178624462432803,2.381070557786123
scene-0655_99d539b687cb4a46b8f1efc7204aa160_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 2, 'advisory': 12, 'silent': 6}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,9.303399999255339,1.2562470811884223,0.19249999999999998,67.66422183757214,"{'advisory': 11, 'silent': 9}",nuscenes,20,9.552261,7,day,clear,boston-seaport,0.4666227184390223,0.4114819704021374,0.04421367709342794,2.3255575221202944
scene-0757_4b086f653d5a47a79f73f1d4a4d956d8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.367333636732997,0.0,0.0,80.34303066735096,{'silent': 11},nuscenes,11,5.001543999999999,3,day,clear,boston-seaport,0.4665456582408972,0.019960905514055275,0.013210527919716353,1757.7910208157364
scene-0757_3c16d6997c70488ab7e9dfd0fbec962e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.367333636732997,0.0,0.0,80.34303066735096,{'silent': 11},nuscenes,11,5.001543999999999,3,day,clear,boston-seaport,0.4665456582408972,0.019960905514055275,0.013210527919716353,1757.7910208157364
scene-0796_a9ba2ffc5a95458c9bd1052be9bc24ad_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 4, 'advisory': 6, 'silent': 2, 'emergency': 1}",0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,-0.8660254037844387,0.0,0.0,5.527536801495883,0.4917840910469395,0.18846153846153843,60.911072538707224,"{'advisory': 7, 'silent': 6}",nuscenes,13,6.100238,11,day,clear,singapore-queenstown,0.4553778079978576,0.6023153000030569,0.09347853804289244,1.3505957632671877
scene-0916_4591a9f392774001a2cf523286505ac9_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42110866119449997,0.175,68.24744939600309,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498736000000001,25,day,clear,singapore-queenstown,0.4553778079978576,0.33898640459538437,0.11226153820736898,2.5604051309734115
scene-0916_c8fcea5cd6d344e69a92241622f58be7_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42559222221702053,0.175,67.97909029134769,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.398668,25,day,clear,singapore-queenstown,0.4553778079978575,0.3442826729834207,0.1159105733078462,2.4132483076961027
scene-0916_cb5fdffa966345cdb9c7c186143b7857_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42556822401230404,0.175,68.14627174188819,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399198,25,day,clear,singapore-queenstown,0.4553778079978575,0.3342747683169585,0.12034576295629189,2.4356417628085874
scene-0916_de7bc639112c40ec9ebe406673f1487d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42556822401230404,0.175,68.14627174188817,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399198,25,day,clear,singapore-queenstown,0.4553778079978576,0.3342747683169585,0.12034576295629189,2.4356417628085874
scene-0916_c2c271c1bc484bce81639bfda2083588_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 9}",0.9473684210526315,0.47368421052631576,0.0,0.0,0.0,0.0,-0.8660254037844388,0.0,0.0,5.928808108233976,0.4494144186302051,0.18421052631578946,67.4919871269522,"{'advisory': 10, 'silent': 9}",nuscenes,19,8.900471,25,day,clear,singapore-queenstown,0.4553778079978576,0.34531424714725745,0.13111577129052607,2.2155360818790504
scene-0916_af7483c35ffa4ad193d14bbac3b0ab4e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42111078919530776,0.175,68.39519915806088,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498688000000001,25,day,clear,singapore-queenstown,0.4553778079978575,0.33683928391834117,0.10948366681581936,2.6733644608502267
scene-0916_ebcd168fd25247f68482853796c9327f_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42556822401230404,0.175,68.14627174188819,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399198,25,day,clear,singapore-queenstown,0.4553778079978575,0.3342747683169585,0.12034576295629189,2.4356417628085874
scene-0916_9256b7cc27954e7bb5e3a3fb8c62474c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.4255425987290745,0.175,67.88809808176617,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399764,25,day,clear,singapore-queenstown,0.4553778079978574,0.33753205017584365,0.1256942697681407,2.3135008132786616
scene-0916_eeabbd601fff49c08c086829bfe13287_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42556822401230404,0.175,68.14627174188819,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399198,25,day,clear,singapore-queenstown,0.4553778079978575,0.3342747683169585,0.12034576295629189,2.4356417628085874
scene-0916_54ca0158a30a4d8291684544ddbeff3f_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42556822401230404,0.175,68.14627174188817,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399198,25,day,clear,singapore-queenstown,0.4553778079978576,0.3342747683169585,0.12034576295629189,2.4356417628085874
scene-0916_b825554384e042baba291f6f75c1ba49_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42110866119449997,0.175,68.24744939600309,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498736000000001,25,day,clear,singapore-queenstown,0.4553778079978575,0.33898640459538437,0.11226153820736898,2.5604051309734115
scene-0916_b7ff9843f0bc4154a865230adb65a45d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42559222221702053,0.175,67.97909029134769,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.398668,25,day,clear,singapore-queenstown,0.4553778079978576,0.3442826729834207,0.1159105733078462,2.4132483076961027
scene-0916_4b8ef2beabcf4121af0f287cd1a7fd55_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42110866119449997,0.175,68.24744939600309,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498736000000001,25,day,clear,singapore-queenstown,0.4553778079978575,0.33898640459538437,0.11226153820736898,2.5604051309734115
scene-0916_89eaf741be444d7e8fcc4748482d338d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.4255425987290745,0.175,67.88809808176617,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399764,25,day,clear,singapore-queenstown,0.4553778079978575,0.33753205017584365,0.1256942697681407,2.3135008132786616
scene-0916_e5a06b589b93428c867bd6a92ed6da93_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42559222221702053,0.175,67.97909029134769,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.398668,25,day,clear,singapore-queenstown,0.4553778079978575,0.3442826729834207,0.1159105733078462,2.4132483076961027
scene-0916_68d411d0e8664a09b4c59787793b0b87_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 9, 'silent': 10}",0.95,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.4255425987290745,0.175,67.88809808176617,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.399764,25,day,clear,singapore-queenstown,0.4553778079978576,0.33753205017584365,0.1256942697681407,2.3135008132786616
scene-0916_c6d85e602dd342d99758b41e64e86e12_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42110866119449997,0.175,68.24744939600309,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498736000000001,25,day,clear,singapore-queenstown,0.4553778079978575,0.33898640459538437,0.11226153820736898,2.5604051309734115
scene-0916_c5a370e03491457485bfda760515e537_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'intervention': 1, 'advisory': 10, 'silent': 9}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42110866119449997,0.175,68.24744939600309,"{'advisory': 10, 'silent': 10}",nuscenes,20,9.498736000000001,25,day,clear,singapore-queenstown,0.4553778079978575,0.33898640459538437,0.11226153820736898,2.5604051309734115
scene-1094_55f7fb5fa2854b0da825c2cd1c94b23b_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 1, 'advisory': 7, 'silent': 10}",0.5,0.3888888888888889,1.0,0.0,0.0,0.0,-0.5461186812727502,0.0,1.001964,3.706649448127391,0.3528457005751385,0.3472222222222221,58.2720524686074,"{'intervention': 1, 'advisory': 16, 'silent': 1}",nuscenes,18,8.5023,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.30653363703923,0.19595881570700346,14.20138788460318
scene-1094_47304f98d3d3484d8af8d5e4c7428022_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 3, 'advisory': 11, 'silent': 6}",0.65,0.55,0.6666666666666666,0.0,0.0,0.0,-0.5202659817144719,0.0,4.003540000000001,3.706649448127391,0.42083397510514536,0.37999999999999995,54.61511882935245,"{'intervention': 2, 'advisory': 18}",nuscenes,20,9.504936,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.4324739574656943,0.1919162832557047,2.224801668958667
scene-1094_3543efbc49b147c6a7151e945b999fe5_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 1, 'advisory': 8, 'silent': 10}",0.5263157894736842,0.42105263157894735,1.0,0.0,0.0,0.0,-0.5331139899831832,0.0,1.5018470000000006,3.706649448127391,0.3332525010877917,0.3473684210526315,58.288769530378744,"{'intervention': 1, 'advisory': 17, 'silent': 1}",nuscenes,19,9.002183,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.3093379902424189,0.19259722711143631,13.540611909355386
scene-1094_d61323aefb8640da9d5258fae57c2d1c_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 1, 'advisory': 8, 'silent': 10}",0.5263157894736842,0.42105263157894735,1.0,0.0,0.0,0.0,-0.5331139899831832,0.0,1.5018470000000006,3.706649448127391,0.3332525010877917,0.3473684210526315,58.288769530378744,"{'intervention': 1, 'advisory': 17, 'silent': 1}",nuscenes,19,9.002183,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.3093379902424189,0.19259722711143631,13.540611909355386
scene-1094_9777aa985269472595ff1ee88420008f_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 1, 'advisory': 7, 'silent': 10}",0.5,0.3888888888888889,1.0,0.0,0.0,0.0,-0.5461186812727502,0.0,1.001964,3.706649448127391,0.3528457005751385,0.3472222222222221,58.2720524686074,"{'intervention': 1, 'advisory': 16, 'silent': 1}",nuscenes,18,8.5023,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.30653363703923,0.19595881570700346,14.20138788460318
scene-1094_e6505be7823b40858d669c34afba37c4_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 3, 'advisory': 13, 'silent': 4}",0.75,0.65,0.6666666666666666,0.0,0.0,0.0,-0.5202659817144719,0.0,4.998771,3.706649448127391,0.42105936852884385,0.3799999999999999,54.049609240438045,"{'intervention': 2, 'advisory': 18}",nuscenes,20,9.499848,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.46070222310796316,0.18253833724391552,1.7977028241449755
scene-1094_9441225cd01f4730a02b5d8927063f53_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 5, 'advisory': 13, 'silent': 1, 'emergency': 1}",0.85,0.65,0.8,0.0,0.0,0.0,-0.7509392614826383,0.0,6.999445000000001,3.706649448127391,0.526292411010795,0.425,49.35753835726678,"{'intervention': 5, 'advisory': 15}",nuscenes,20,9.500422,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.6109733018353498,0.18866962128890452,1.337204747861652
scene-1094_dc534f142fbf42afbdd38a1afae9df7f_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 5, 'silent': 10}",0.4,0.3333333333333333,0.0,0.0,0.0,0.0,-0.4330127018922193,0.0,0.0,3.706649448127391,0.1428588979807466,0.3266666666666666,61.214394656404316,"{'advisory': 14, 'silent': 1}",nuscenes,15,6.999914,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.2217277247504426,0.18268665506922718,16.830514913740835
scene-1094_2c761ca3c6e745ab8b7553a3f3dc937e_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 2, 'advisory': 9, 'silent': 9}",0.55,0.45,1.0,0.0,0.0,0.0,-0.5202659817144719,0.0,2.4512740000000006,3.706649448127391,0.31740160655997174,0.37999999999999995,56.87234119584,"{'intervention': 2, 'advisory': 18}",nuscenes,20,9.451748,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.3569579997462829,0.19219149542553088,8.941568966643663
scene-1094_155047a77309452a908e6c96ddd60b55_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 3, 'advisory': 12, 'silent': 5}",0.7,0.6,0.6666666666666666,0.0,0.0,0.0,-0.5202659817144719,0.0,4.498894000000001,3.706649448127391,0.4210586593660709,0.3799999999999999,54.35189235239933,"{'intervention': 2, 'advisory': 18}",nuscenes,20,9.499864,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.4461260953390059,0.18703836128083035,1.9776713616623773
scene-1094_8e992e7479094a61a550b951c1451092_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 3, 'advisory': 13, 'silent': 4}",0.75,0.65,0.6666666666666666,0.0,0.0,0.0,-0.5202659817144719,0.0,4.998771,3.706649448127391,0.42105936852884385,0.3799999999999999,54.049609240438045,"{'intervention': 2, 'advisory': 18}",nuscenes,20,9.499848,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.46070222310796316,0.18253833724391552,1.7977028241449755
scene-1094_c530e58bfaaf4ba38bf0f66c11381d7b_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 3, 'advisory': 13, 'silent': 4}",0.75,0.65,0.6666666666666666,0.0,0.0,0.0,-0.5202659817144719,0.0,4.998771,3.706649448127391,0.42105936852884385,0.3799999999999999,54.049609240438045,"{'intervention': 2, 'advisory': 18}",nuscenes,20,9.499848,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.46070222310796316,0.18253833724391552,1.7977028241449755
scene-1094_029357560fcc41db9973bd656d63547d_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 5, 'advisory': 13, 'emergency': 2}",0.85,0.65,0.8,0.0,0.0,0.0,-0.7947194142390263,0.0,7.499250000000002,2.8688461782870722,0.5262940729182543,0.44000000000000006,47.845602325255626,"{'intervention': 6, 'advisory': 14}",nuscenes,20,9.500392000000002,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.6472594484400758,0.20278134241788387,1.226802825195343
