scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,condition,dataset
scene-0916_c2c271c1bc484bce81639bfda2083588_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 4}",0.9285714285714286,0.6428571428571429,0.0,0.0,0.0,0.0,-0.7844645405527362,0.0,0.0,5.928808108233976,0.4614923832989599,0.25000000000000006,64.83317592512884,"{'advisory': 10, 'silent': 4}",delay_5,nuscenes
scene-0916_af7483c35ffa4ad193d14bbac3b0ab4e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.1428702460997137,0.21,66.9107195895844,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_ebcd168fd25247f68482853796c9327f_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 1, 'silent': 6}",0.9333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.285740328904263,0.21000000000000002,65.98304858546079,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_9256b7cc27954e7bb5e3a3fb8c62474c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.9333333333333333,0.6,0.0,0.0,0.0,0.0,-0.8183170883849713,0.0,0.0,5.928808108233976,0.4285749796212598,0.23333333333333336,65.53857794500236,"{'advisory': 10, 'silent': 5}",delay_5,nuscenes
scene-0916_eeabbd601fff49c08c086829bfe13287_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 1, 'silent': 6}",0.9333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.285740328904263,0.21000000000000002,65.98304858546079,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_54ca0158a30a4d8291684544ddbeff3f_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'intervention': 1, 'silent': 6}",0.9333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.285740328904263,0.21000000000000002,65.98304858546076,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_b825554384e042baba291f6f75c1ba49_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.2857182449528229,0.21,66.25043308343871,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_b7ff9843f0bc4154a865230adb65a45d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.28571714288571454,0.21,65.7952178195233,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_4b8ef2beabcf4121af0f287cd1a7fd55_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.2857182449528229,0.21,66.25043308343871,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_89eaf741be444d7e8fcc4748482d338d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.9333333333333333,0.6,0.0,0.0,0.0,0.0,-0.8183170883849713,0.0,0.0,5.928808108233976,0.4285749796212598,0.23333333333333336,65.53857794500237,"{'advisory': 10, 'silent': 5}",delay_5,nuscenes
scene-0916_e5a06b589b93428c867bd6a92ed6da93_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.28571714288571454,0.21,65.7952178195233,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_68d411d0e8664a09b4c59787793b0b87_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.9333333333333333,0.6,0.0,0.0,0.0,0.0,-0.8183170883849713,0.0,0.0,5.928808108233976,0.4285749796212598,0.23333333333333336,65.53857794500237,"{'advisory': 10, 'silent': 5}",delay_5,nuscenes
scene-0916_c6d85e602dd342d99758b41e64e86e12_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.2857182449528229,0.21,66.25043308343871,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-0916_c5a370e03491457485bfda760515e537_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'intervention': 1, 'silent': 5}",0.8666666666666667,0.6,0.0,0.0,0.0,0.0,-0.8504200642707612,0.0,0.0,5.928808108233976,0.2857182449528229,0.21,66.25043308343872,"{'advisory': 9, 'silent': 6}",delay_5,nuscenes
scene-1094_55f7fb5fa2854b0da825c2cd1c94b23b_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 7, 'intervention': 1, 'silent': 5}",0.6153846153846154,0.5384615384615384,1.0,0.0,0.0,0.0,-0.4629100498862757,0.0,1.001964,3.706649448127391,0.3331704130013757,0.37307692307692303,54.19538815104766,"{'advisory': 12, 'intervention': 1}",delay_5,nuscenes
scene-1094_47304f98d3d3484d8af8d5e4c7428022_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 10, 'intervention': 3, 'silent': 2}",0.8,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.5900968443520823,0.0,4.003540000000001,3.706649448127391,0.5711100551920756,0.3899999999999999,51.06565886833634,"{'advisory': 13, 'intervention': 2}",delay_5,nuscenes
scene-1094_3543efbc49b147c6a7151e945b999fe5_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 8, 'intervention': 1, 'silent': 5}",0.6428571428571429,0.5714285714285714,1.0,0.0,0.0,0.0,-0.4472135954999579,0.0,1.5018470000000006,3.706649448127391,0.30755901634630034,0.3714285714285714,54.50926590042018,"{'advisory': 13, 'intervention': 1}",delay_5,nuscenes
scene-1094_d61323aefb8640da9d5258fae57c2d1c_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 8, 'intervention': 1, 'silent': 5}",0.6428571428571429,0.5714285714285714,1.0,0.0,0.0,0.0,-0.4472135954999579,0.0,1.5018470000000006,3.706649448127391,0.30755901634630034,0.3714285714285714,54.50926590042018,"{'advisory': 13, 'intervention': 1}",delay_5,nuscenes
scene-1094_9777aa985269472595ff1ee88420008f_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 7, 'intervention': 1, 'silent': 5}",0.6153846153846154,0.5384615384615384,1.0,0.0,0.0,0.0,-0.4629100498862757,0.0,1.001964,3.706649448127391,0.3331704130013757,0.37307692307692303,54.19538815104766,"{'advisory': 12, 'intervention': 1}",delay_5,nuscenes
scene-1094_e6505be7823b40858d669c34afba37c4_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 12, 'intervention': 3}",0.9333333333333333,0.8,0.6666666666666666,0.0,0.0,0.0,-0.5900968443520823,0.0,4.998771,3.706649448127391,0.5714356735576571,0.38999999999999985,51.36540648796055,"{'advisory': 13, 'intervention': 2}",delay_5,nuscenes
scene-1094_9441225cd01f4730a02b5d8927063f53_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'intervention': 5, 'emergency': 1}",0.8666666666666667,0.6,0.8,0.0,0.0,0.0,-0.8183170883849713,0.0,6.999445000000001,3.745609057209719,0.5714738811434334,0.45,48.85122984628855,"{'advisory': 10, 'intervention': 5}",delay_5,nuscenes
scene-1094_dc534f142fbf42afbdd38a1afae9df7f_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 5, 'silent': 5}",0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.706649448127391,0.0,0.35,57.3859021374751,{'advisory': 10},delay_5,nuscenes
scene-1094_2c761ca3c6e745ab8b7553a3f3dc937e_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'intervention': 2, 'silent': 4}",0.7333333333333333,0.6,1.0,0.0,0.0,0.0,-0.5900968443520823,0.0,2.4512740000000006,3.706649448127391,0.43150870834916133,0.3899999999999999,53.09824943721433,"{'advisory': 13, 'intervention': 2}",delay_5,nuscenes
scene-1094_155047a77309452a908e6c96ddd60b55_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 11, 'intervention': 3, 'silent': 1}",0.8666666666666667,0.7333333333333333,0.6666666666666666,0.0,0.0,0.0,-0.5900968443520823,0.0,4.498894000000001,3.706649448127391,0.571439102234884,0.3899999999999999,51.170743008282855,"{'advisory': 13, 'intervention': 2}",delay_5,nuscenes
scene-1094_8e992e7479094a61a550b951c1451092_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 12, 'intervention': 3}",0.9333333333333333,0.8,0.6666666666666666,0.0,0.0,0.0,-0.5900968443520823,0.0,4.998771,3.706649448127391,0.5714356735576571,0.38999999999999985,51.36540648796055,"{'advisory': 13, 'intervention': 2}",delay_5,nuscenes
scene-1094_c530e58bfaaf4ba38bf0f66c11381d7b_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 12, 'intervention': 3}",0.9333333333333333,0.8,0.6666666666666666,0.0,0.0,0.0,-0.5900968443520823,0.0,4.998771,3.706649448127391,0.5714356735576571,0.38999999999999985,51.36540648796055,"{'advisory': 13, 'intervention': 2}",delay_5,nuscenes
scene-1094_029357560fcc41db9973bd656d63547d_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 9, 'intervention': 4, 'emergency': 2}",0.8,0.6,0.75,0.0,0.0,0.0,-0.8183170883849713,0.0,5.047976000000001,2.8688461782870722,0.42867890449677015,0.45000000000000007,48.38000498367616,"{'advisory': 10, 'intervention': 5}",delay_5,nuscenes
scene-1094_19f0484e0ec84c0eb64c92698fe5e7e3_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 4, 'intervention': 8, 'emergency': 3}",0.6666666666666666,0.26666666666666666,0.75,0.0,0.0,0.0,-0.8504200642707612,1.0,5.000938999999999,2.8688461782870722,0.4287858827679388,0.53,41.78980016921176,"{'advisory': 6, 'intervention': 9}",delay_5,nuscenes
scene-1094_98e2b15c113a477a9f291b25194cab62_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 2, 'silent': 1, 'intervention': 7, 'emergency': 3}",0.6923076923076923,0.15384615384615385,0.8571428571428571,0.0,0.0,0.0,-0.8119979429411501,1.0,6.000133000000002,2.8688461782870722,0.6666518892164555,0.5307692307692308,41.154082343576675,"{'advisory': 3, 'intervention': 9, 'silent': 1}",delay_5,nuscenes
scene-1094_1ab7d92d3ed3455ea628c6962906d4e7_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 4, 'silent': 1, 'intervention': 7, 'emergency': 3}",0.7333333333333333,0.26666666666666666,0.8571428571428571,0.0,0.0,0.0,-0.8660254037844386,1.0,6.000133000000002,2.8688461782870722,0.7142385745397946,0.5066666666666666,42.91592359219035,"{'advisory': 5, 'intervention': 9, 'silent': 1}",delay_5,nuscenes
scene-1100_0b2ba0a3a3874e4a9863541a7a65ec00_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 5},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622279608464889,0.0,0.0,77.25522709963307,{'silent': 5},delay_5,nuscenes
scene-1100_47b04d517ed64f92ad6af4c11233de34_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 15},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.395470031155442,0.0,0.0,78.15903178190486,{'silent': 15},delay_5,nuscenes
scene-1100_baa84e9048974b67a0c168a8bf946d3e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 5},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622279608464889,0.0,0.0,77.25522709963307,{'silent': 5},delay_5,nuscenes
scene-1100_7a88efefda9f4fc3a30fa6a655978ada_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 15},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679369995684302,0.0,0.0,78.24327838165043,{'silent': 15},delay_5,nuscenes
scene-1100_7c7ea45167174debb191420c7fb99649_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 15},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26878377044951,0.0,0.0,77.99321799805323,{'silent': 15},delay_5,nuscenes
scene-1100_7b644b3fb6634f13bf30402c70770e3b_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 15},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622279608464889,0.0,0.0,77.33417754292415,{'silent': 15},delay_5,nuscenes
scene-1100_1c6ea643f2d04632ac5624e0072aa659_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 15},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182454428355468,0.0,0.0,77.57697115228883,{'silent': 15},delay_5,nuscenes
scene-1100_60e1ec6251134f9a8e2031b871a455d1_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 13},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622279608464889,0.0,0.0,77.32455353223483,{'silent': 13},delay_5,nuscenes
near_miss_0000,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.7142857142857143,0.42857142857142855,0.6,0.0,0.4,0.0,-0.8944271909999161,1.0,2.7,0.6153846153846168,1.1764705882352942,0.5157142857142858,41.773696715577785,"{'advisory': 19, 'intervention': 12, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0001,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.7142857142857143,0.42857142857142855,0.6,0.0,0.4,0.0,-0.8944271909999161,1.0,2.7,0.6322434491419031,1.1764705882352942,0.5157142857142858,41.80306482649944,"{'advisory': 19, 'intervention': 12, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0002,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 17, 'intervention': 8, 'emergency': 10}",0.7142857142857143,0.4857142857142857,0.5,0.0,0.4,0.0,-0.872278375988647,1.0,2.5999999999999996,0.6549155677158964,1.1764705882352942,0.49857142857142867,42.95578874788424,"{'advisory': 21, 'intervention': 10, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0003,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.8285714285714286,0.42857142857142855,1.0,0.0,0.4,0.0,-0.9088932591463859,1.0,2.7,0.4753219694268166,1.1764705882352942,0.5500000000000002,39.25824686024513,"{'advisory': 15, 'intervention': 16, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0004,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 17, 'intervention': 8, 'emergency': 10}",0.8285714285714286,0.4857142857142857,1.0,0.0,0.4,0.0,-0.9064982793336029,1.0,2.5999999999999996,0.48703359047794376,1.1764705882352942,0.532857142857143,40.403628919055656,"{'advisory': 17, 'intervention': 14, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0005,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.8285714285714286,0.42857142857142855,1.0,0.0,0.4,0.0,-0.9088932591463859,1.0,2.7,0.46992546357718007,1.1764705882352942,0.5500000000000002,39.68153526009807,"{'advisory': 15, 'intervention': 16, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0006,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.2571428571428571,0.42857142857142855,0.0,0.0,0.0,0.0,-0.8412573238866854,1.0,2.4,0.4615384615384599,0.8823529411764706,0.3414285714285714,51.43826639420436,"{'advisory': 23, 'intervention': 6, 'silent': 6}",delay_5,prism_ar_synthetic
near_miss_0007,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.2571428571428571,0.42857142857142855,0.0,0.0,0.0,0.0,-0.8412573238866854,1.0,2.4,0.468178390157572,0.8823529411764706,0.3414285714285714,51.67586170176465,"{'advisory': 23, 'intervention': 6, 'silent': 6}",delay_5,prism_ar_synthetic
near_miss_0008,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.2571428571428571,0.42857142857142855,0.0,0.0,0.0,0.0,-0.8412573238866854,1.0,2.4,0.46552916522769294,0.8823529411764706,0.3414285714285714,51.64506831798921,"{'advisory': 23, 'intervention': 6, 'silent': 6}",delay_5,prism_ar_synthetic
near_miss_0009,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 16, 'intervention': 9, 'emergency': 10}",0.2857142857142857,0.45714285714285713,0.0,0.0,0.0,0.0,-0.8912023187995572,1.0,1.6,0.24056210088273064,0.8823529411764706,0.36714285714285716,49.023091489533336,"{'advisory': 20, 'intervention': 9, 'silent': 6}",delay_5,prism_ar_synthetic
near_miss_0010,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 16, 'intervention': 9, 'emergency': 10}",0.2857142857142857,0.45714285714285713,0.0,0.0,0.0,0.0,-0.8773843916930121,1.0,1.5,0.24690021851284455,0.8823529411764706,0.35857142857142854,49.40299192332589,"{'advisory': 21, 'intervention': 8, 'silent': 6}",delay_5,prism_ar_synthetic
near_miss_0011,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.2571428571428571,0.42857142857142855,0.0,0.0,0.0,0.0,-0.8773843916930121,1.0,1.5,0.25208474575276885,0.8823529411764706,0.35857142857142854,49.33308718776553,"{'advisory': 21, 'intervention': 8, 'silent': 6}",delay_5,prism_ar_synthetic
near_miss_0012,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 16, 'intervention': 10, 'emergency': 9}",0.8857142857142857,0.45714285714285713,1.0,0.0,0.7777777777777778,0.0,-0.9321831993987979,1.0,2.0,0.17496594953789935,0.8823529411764706,0.58,37.225070248231766,"{'advisory': 14, 'intervention': 14, 'emergency': 7}",delay_5,prism_ar_synthetic
near_miss_0013,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'emergency': 9, 'intervention': 10, 'silent': 1}",0.8571428571428571,0.42857142857142855,1.0,0.0,0.7777777777777778,0.0,-0.9321831993987979,1.0,2.0,0.1787434412025952,0.8823529411764706,0.58,37.84052191914586,"{'advisory': 14, 'intervention': 14, 'emergency': 7}",delay_5,prism_ar_synthetic
near_miss_0014,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'emergency': 9, 'intervention': 10, 'silent': 1}",0.9142857142857143,0.42857142857142855,1.0,0.0,0.7777777777777778,0.0,-0.9279459811014671,1.0,1.9,0.1782780635609101,1.1764705882352942,0.5628571428571428,38.02296126183122,"{'advisory': 16, 'intervention': 12, 'emergency': 7}",delay_5,prism_ar_synthetic
near_miss_0015,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.6,0.42857142857142855,0.2,0.0,0.5,0.0,-0.8622058202102872,1.0,3.0,0.3076923076923066,1.7647058823529411,0.47857142857142865,46.60049066208891,"{'advisory': 22, 'silent': 1, 'intervention': 7, 'emergency': 5}",delay_5,prism_ar_synthetic
near_miss_0016,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 16, 'intervention': 9, 'emergency': 10}",0.6,0.45714285714285713,0.2222222222222222,0.0,0.4,0.0,-0.8601346970415149,1.0,3.0,0.31522345095100945,1.7647058823529411,0.47142857142857153,47.17608353225875,"{'advisory': 22, 'silent': 1, 'intervention': 8, 'emergency': 4}",delay_5,prism_ar_synthetic
near_miss_0017,0.0,0.0,0.0,0.0,1.0,0.0,"{'advisory': 15, 'intervention': 10, 'emergency': 10}",0.6,0.42857142857142855,0.2,0.0,0.5,0.0,-0.8622058202102872,1.0,3.0,0.30973305778342564,1.7647058823529411,0.47857142857142865,46.87930151477854,"{'advisory': 22, 'silent': 1, 'intervention': 7, 'emergency': 5}",delay_5,prism_ar_synthetic
e9df548a3ee566c7_1981_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 33, 'intervention': 13}",0.5434782608695652,0.717391304347826,0.0,0.0,0.0,0.0,-0.6566625265376921,0.0,0.0,3.760047674179077,0.8888888888888888,0.28913043478260864,56.62826177607566,"{'advisory': 38, 'silent': 8}",delay_10,waymo
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26944_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 38, 'intervention': 16}",0.6851851851851852,0.7037037037037037,0.0,0.0,0.0,0.0,-0.23354968324845687,0.0,0.0,5.246325143903048,0.18867924528301885,0.34351851851851867,56.97119537469087,"{'advisory': 53, 'silent': 1}",delay_10,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26953_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 67, 'intervention': 16, 'silent': 1}",0.6428571428571429,0.7976190476190477,0.0,0.0,0.0,0.0,-0.6634104270777574,0.0,0.0,5.246325143903048,0.8433734939759036,0.2875000000000001,60.956857748713716,"{'advisory': 69, 'silent': 15}",delay_10,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26955_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 48, 'intervention': 13, 'silent': 1}",0.5645161290322581,0.7741935483870968,0.0,0.0,0.0,0.0,-0.7418566492633237,0.0,0.0,5.246325143903048,1.3114754098360657,0.26532258064516134,61.252637676991924,"{'advisory': 47, 'silent': 15}",delay_10,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26957_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 60, 'intervention': 16, 'silent': 1}",0.6103896103896104,0.7792207792207793,0.0,0.0,0.0,0.0,-0.6860377345885226,0.0,0.0,5.246325143903048,0.9210526315789472,0.2818181818181819,60.90609659779181,"{'advisory': 62, 'silent': 15}",delay_10,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_26966_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 35, 'intervention': 16}",0.6666666666666666,0.6862745098039216,0.0,0.0,0.0,0.0,-0.24019223070763068,0.0,0.0,5.246325143903048,0.2,0.34313725490196084,57.04843047234486,"{'advisory': 50, 'silent': 1}",delay_10,argoverse
0015197d-b916-43b6-bcaa-8a7d90d7b87d_27022_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 38, 'intervention': 16}",0.6851851851851852,0.7037037037037037,0.0,0.0,0.0,0.0,-0.23354968324845687,0.0,0.0,5.246325143903048,0.18867924528301885,0.34351851851851867,56.97119537469086,"{'advisory': 53, 'silent': 1}",delay_10,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7637_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 20, 'silent': 21}",0.5365853658536586,0.4878048780487805,0.0,0.0,0.0,0.0,-0.2672612419124244,0.0,0.0,13.447203855793308,0.5,0.008536585365853657,72.97160812407111,"{'advisory': 1, 'silent': 40}",delay_10,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7719_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 23, 'silent': 21}",0.5,0.5227272727272727,0.0,0.0,0.0,0.0,-0.25819888974716115,0.0,0.0,13.447203855793308,0.46511627906976744,0.007954545454545454,72.85360953963848,"{'advisory': 1, 'silent': 43}",delay_10,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7791_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 27, 'silent': 56}",0.6867469879518072,0.3253012048192771,0.0,0.0,0.0,0.0,-0.1889822365046136,0.0,0.0,13.447203855793308,0.24390243902439027,0.004216867469879518,74.47156559441736,"{'advisory': 1, 'silent': 82}",delay_10,argoverse
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7834_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 27, 'silent': 29}",0.5357142857142857,0.48214285714285715,0.0,0.0,0.0,0.0,-0.2294157338705618,0.0,0.0,13.447203855793308,0.36363636363636365,0.0062499999999999995,72.93930835752535,"{'advisory': 1, 'silent': 55}",delay_10,argoverse
scene-0061_bbd6c47a20e34276bc6f2cfbc6ba6205_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 5, 'intervention': 2, 'silent': 3}",0.8,0.5,0.0,0.0,0.0,0.0,-0.7977240352174656,0.0,0.0,4.141439698693297,0.6524775988128388,0.24499999999999997,59.64543110037424,"{'advisory': 7, 'silent': 3}",delay_10,nuscenes
scene-0061_3843d35144d84c02b387678f9bc7f2ed_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 1, 'silent': 1}",0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.402103599843347,0.0,0.0,75.11211186637811,{'silent': 2},delay_10,nuscenes
scene-0061_03d01c950f044575b69137f069345db0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 1, 'silent': 5}",0.9,0.4,0.0,0.0,0.0,0.0,-0.8703882797784891,0.0,0.0,4.141439698693297,0.6667462317169849,0.175,65.17951298157837,"{'advisory': 5, 'silent': 5}",delay_10,nuscenes
scene-0061_221dd725c6654412a04c71ced8ad6d03_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 1, 'silent': 2}",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74719750724964,0.0,0.0,75.71895007399071,{'silent': 3},delay_10,nuscenes
scene-0061_b4db946778484c2195efa320571f53dc_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 5, 'intervention': 1, 'silent': 4}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8528028654224415,0.0,0.0,4.141439698693297,0.6523198341542056,0.20999999999999996,62.69508584833223,"{'advisory': 6, 'silent': 4}",delay_10,nuscenes
scene-0061_e2f67391cb914b0cbdda3995dbc397f8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 5, 'intervention': 2, 'silent': 3}",0.8,0.5,0.0,0.0,0.0,0.0,-0.7977240352174656,0.0,0.0,4.141439698693297,0.6524775988128388,0.24499999999999997,59.64543110037424,"{'advisory': 7, 'silent': 3}",delay_10,nuscenes
