scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,ablation,dataset,env_risk,mean_traj_risk,mean_vru_risk,top_factor
001749f1-bc1c-47fb-a13f-9ab1f2c050a8_7834_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 27, 'silent': 39}",0.5909090909090909,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0779597103601,0.0,0.0,73.77929044467109,{'silent': 66},no_trajectory,argoverse,0.4553778079978575,0.2694777290806787,0.026109558121039107,environmental
001d7c9e-4f80-4d1d-9ad9-5b6432c4fb36_7174_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 44, 'intervention': 20}",0.0,0.6875,0.0,0.0,0.0,0.0,-0.6761234037828133,0.0,0.0,5.948764733383713,0.31746031746031744,0.06562499999999999,72.25180218282696,"{'advisory': 12, 'silent': 52}",no_trajectory,argoverse,0.4553778079978576,0.6030828626031141,0.06005374171757451,trajectory
001e7a56-f046-4f05-bd8f-ddf320079eae_128636_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 50},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46465415725576,0.0,0.3500000000000001,68.04615030891999,{'advisory': 50},no_trajectory,argoverse,0.4553778079978575,0.003045731664989117,0.15351267224884071,environmental
001e7a56-f046-4f05-bd8f-ddf320079eae_128706_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 76},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504280071130132,0.0,0.3500000000000001,68.09798860136986,{'advisory': 76},no_trajectory,argoverse,0.4553778079978575,0.00011509726109841222,0.1523607101943993,environmental
00230ccd-4922-4f8c-b67f-ba70d0db22d3_80443_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 22, 'advisory': 75}",0.2268041237113402,0.7731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.309420059594347,0.0,0.0,72.87770989717946,{'silent': 97},no_trajectory,argoverse,0.4666227184390222,0.3725278436615736,0.03240090197054041,environmental
00230ccd-4922-4f8c-b67f-ba70d0db22d3_80484_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 19, 'advisory': 75}",0.20212765957446807,0.7978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.309420059594347,0.0,0.0,72.83121489352355,{'silent': 94},no_trajectory,argoverse,0.4666227184390223,0.38003849351762287,0.03343412427400461,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_124980_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 35, 'intervention': 15}",0.5866666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,-0.8080322233479958,0.0,0.0,4.417922314372978,0.27027027027027023,0.11199999999999997,70.6842933364548,"{'advisory': 24, 'silent': 51}",no_trajectory,argoverse,0.4553778079978575,0.43762078540555127,0.09488727163695611,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_124999_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 60, 'intervention': 15}",0.69,0.25,0.0,0.0,0.0,0.0,-0.7397666696145124,0.0,0.0,4.417922314372978,0.20202020202020202,0.08399999999999999,71.66024327621754,"{'advisory': 24, 'silent': 76}",no_trajectory,argoverse,0.4553778079978575,0.3283325846660251,0.07319949519778443,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_125007_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 14, 'silent': 63, 'intervention': 9}",0.7558139534883721,0.16279069767441862,0.0,0.0,0.0,0.0,-0.5785201797494033,0.0,0.0,4.417922314372978,0.11764705882352941,0.04476744186046512,72.79777105388312,"{'advisory': 11, 'silent': 75}",no_trajectory,argoverse,0.4553778079978576,0.24463006416592806,0.0479211001385488,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_125055_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 60, 'intervention': 15}",0.69,0.25,0.0,0.0,0.0,0.0,-0.7397666696145124,0.0,0.0,4.417922314372978,0.20202020202020202,0.08399999999999999,71.68124085833642,"{'advisory': 24, 'silent': 76}",no_trajectory,argoverse,0.4553778079978575,0.3257014602865319,0.07273288226180925,environmental
003363ad-fa78-45f9-a8d7-716f4ea6d586_28550_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'emergency': 7, 'advisory': 44, 'silent': 37, 'intervention': 12}",0.37,0.44,0.0,0.0,0.0,0.0,-0.6184967694542813,0.0,0.0,3.808646403469341,0.20202020202020202,0.0525,72.47846510188013,"{'advisory': 15, 'silent': 85}",no_trajectory,argoverse,0.4665456582408972,0.43997676115782286,0.041367193219345004,environmental
scene-0061_bbd6c47a20e34276bc6f2cfbc6ba6205_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 7, 'advisory': 11, 'intervention': 2}",0.6,0.55,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2083466805425556,0.1575,69.23793953090852,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.39549714521560136,0.12702846731576262,environmental
scene-0061_3843d35144d84c02b387678f9bc7f2ed_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'emergency': 3, 'advisory': 3, 'silent': 3, 'intervention': 3}",0.25,0.25,0.0,0.0,0.0,0.0,-0.8568930704969754,0.0,0.0,2.677125974241124,0.36372544330402373,0.14583333333333331,67.02689318465266,"{'advisory': 5, 'silent': 7}",no_trajectory,nuscenes,0.4553778079978576,0.623187256739023,0.17616283056589266,trajectory
scene-0061_03d01c950f044575b69137f069345db0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.20942015851221218,0.15749999999999997,69.18130405426744,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_221dd725c6654412a04c71ced8ad6d03_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'emergency': 3, 'advisory': 3, 'silent': 4, 'intervention': 3}",0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,-0.8451542547285166,0.0,0.0,2.677125974241124,0.3334160760895496,0.1346153846153846,67.5957246057592,"{'advisory': 5, 'silent': 8}",no_trajectory,nuscenes,0.4553778079978575,0.5867811820928152,0.16352213231908083,trajectory
scene-0061_b4db946778484c2195efa320571f53dc_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'silent': 8, 'intervention': 2}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2083346788281341,0.15749999999999997,69.22040002837997,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978576,0.3865214793445419,0.1274182340386189,environmental
scene-0061_e2f67391cb914b0cbdda3995dbc397f8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 7, 'advisory': 11, 'intervention': 2}",0.6,0.55,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2083466805425556,0.1575,69.23793953090852,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978574,0.39549714521560136,0.12702846731576262,environmental
scene-0061_95fc384cb4994ffe9a5caf914274ab22_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.20942015851221218,0.15749999999999997,69.18130405426744,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_0e79e7bed1d543c9a00acfbf90ff60b3_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'emergency': 3, 'advisory': 4, 'silent': 5, 'intervention': 3}",0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,-0.8183170883849713,0.0,0.0,2.677125974241124,0.28374412862461845,0.11666666666666665,68.34454487649614,"{'advisory': 5, 'silent': 10}",no_trajectory,nuscenes,0.4553778079978575,0.54323855245476,0.14688168185825978,trajectory
scene-0061_1bc410ff237c4c48b9b7b094a9eaeb4d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2093963250526161,0.15749999999999997,69.13704110355113,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978576,0.36963627383358133,0.12927065459037115,environmental
scene-0061_71603dd1a2ba4e9daf095535e38310ac_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.20942015851221218,0.15749999999999997,69.18130405426744,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978574,0.3765989543609045,0.12828703346334197,environmental
scene-0061_eb3da8843f614a90a48ddb6ee392c0c0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.20942015851221218,0.15749999999999997,69.18130405426744,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978574,0.3765989543609045,0.12828703346334197,environmental
scene-0061_070412f6a4f944e6a0a9e01ac1ea1fee_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 9, 'advisory': 9, 'intervention': 2}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2093954919663326,0.15749999999999997,69.05464174176153,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978576,0.3590979707181078,0.13110175151902867,environmental
scene-0061_e59d97d4403a48b88fbb6a58fc9959e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2093963250526161,0.15749999999999997,69.13704110355113,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_e1e148c7bcb14072822872a4cfc8e882_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2093963250526161,0.15749999999999997,69.13704110355113,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_f81722a685cc49eba454efbb3aec0331_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.65,0.5,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.20942015851221218,0.15749999999999997,69.18130405426744,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_acc1b985c3b746cdbb22fc59bb41b774_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2093963250526161,0.15749999999999997,69.13704110355113,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978576,0.36963627383358133,0.12927065459037115,environmental
scene-0061_73ee514c205c483da3d1d04282337457_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.7,0.45,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.2093963250526161,0.15749999999999997,69.13704110355113,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_9e6d680cd81942f5acdfbb07254f8f45_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'silent': 10, 'intervention': 2}",0.75,0.4,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,4.141439698693297,0.21049234897147653,0.15749999999999997,69.02791479508781,"{'advisory': 9, 'silent': 11}",no_trajectory,nuscenes,0.4553778079978575,0.3478910116289992,0.1316956836673338,environmental
scene-0061_1e775890010e4d97b74ca1d06441d023_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.844171317134732,0.0,0.0,73.23313537832662,{'silent': 11},no_trajectory,nuscenes,0.4553778079978576,0.08681894268625868,0.038246337373137866,environmental
scene-0061_203a688b840844b8ae16a2b07967ffad_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.844171317134732,0.0,0.0,73.23313537832665,{'silent': 11},no_trajectory,nuscenes,0.4553778079978575,0.08681894268625868,0.038246337373137866,environmental
scene-0103_3b19bb63d0924f4da3034819357d6c8b_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 4, 'intervention': 9}",0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,-0.7125253031944252,0.0,0.0,5.779254636762074,0.15626379516316674,0.275,68.37268941627305,"{'silent': 3, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.8090241955228435,0.14625624764099515,trajectory
scene-0103_68a40df2846e4298af0417ea12721b5c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9}",0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.0,-0.6267831705280088,0.0,0.0,5.779254636762074,0.16666177792118098,0.29615384615384616,67.97856274355375,"{'silent': 2, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.8546523524873737,0.15501461814586853,trajectory
scene-0103_fa107c6dd0dc4d15b94b86cbf5b990c0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 3, 'advisory': 4, 'intervention': 9}",0.3125,0.25,0.0,0.0,0.0,0.0,-0.8043996665398437,0.0,0.0,5.779254636762074,0.1351498372458085,0.24062499999999998,69.00405999106238,"{'silent': 5, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978576,0.717937023399007,0.13222579042345445,trajectory
scene-0103_ead6a822f86c432481c0a9d2e4e4f827_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 4, 'intervention': 9}",0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,-0.7125253031944252,0.0,0.0,5.779254636762074,0.15626379516316674,0.275,68.37268941627305,"{'silent': 3, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978576,0.8090241955228435,0.14625624764099515,trajectory
scene-0103_99fbf1b9bf474215a4e8ad562bb7e9b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.3888888888888889,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8456774081396351,0.0,0.0,5.779254636762074,0.11977275754256962,0.21388888888888888,69.4619374864799,"{'silent': 7, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_6e71a9ceaf9a4974a1d07a2bd3544506_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8563488385776753,0.0,0.0,5.779254636762074,0.1129995980604297,0.2026315789473684,69.64376651228018,"{'silent': 8, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978576,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_34aaf645a4174c6c8ff1874e6b33ccf6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 4, 'advisory': 4, 'intervention': 9}",0.35294117647058826,0.23529411764705882,0.0,0.0,0.0,0.0,-0.8291561975888501,0.0,0.0,5.779254636762074,0.12659756633902372,0.2264705882352941,69.25080983463056,"{'silent': 6, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978576,0.6823050263584968,0.12674246056638383,trajectory
scene-0103_b3412553d70f40b3a1d19a0eb8529a08_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.55,0.6,0.0,0.0,0.0,0.0,-0.7947194142390263,0.0,0.0,7.815466782298337,0.5262626092521175,0.10499999999999998,71.14885481691417,"{'advisory': 6, 'silent': 14}",no_trajectory,nuscenes,0.4553778079978574,0.37176724042587284,0.0845636831823041,environmental
scene-0103_e147a4c07e06487592fb5d6135c27a78_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 13, 'silent': 3, 'intervention': 4}",0.4,0.65,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,7.211785952341847,0.628222980208149,0.13999999999999999,70.57378936219641,"{'advisory': 8, 'silent': 12}",no_trajectory,nuscenes,0.4553778079978575,0.5010480175931844,0.09734291550936497,trajectory
scene-0103_996d9e039f7a4838ac48d5409ca89732_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.3888888888888889,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8456774081396351,0.0,0.0,5.779254636762074,0.11977275754256962,0.21388888888888888,69.4619374864799,"{'silent': 7, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_72137291381349428afb1038d4e5898c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.3888888888888889,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8456774081396351,0.0,0.0,5.779254636762074,0.11977275754256962,0.21388888888888888,69.4619374864799,"{'silent': 7, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_c34cb46c7be6486a85ee49653850b174_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8563488385776753,0.0,0.0,5.779254636762074,0.1129995980604297,0.2026315789473684,69.6437665122802,"{'silent': 8, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_5d77c275683248658e7564ef24bf63b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8563488385776753,0.0,0.0,5.779254636762074,0.1129995980604297,0.2026315789473684,69.64376651228018,"{'silent': 8, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978576,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_3c7331d16ac6439e9bd5a57d75976446_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 7, 'intervention': 1}",0.6,0.6,0.0,0.0,0.0,0.0,-0.7509392614826383,0.0,0.0,7.967399571723729,0.4210342833480729,0.0875,71.39682813043589,"{'advisory': 5, 'silent': 15}",no_trajectory,nuscenes,0.4553778079978575,0.3273776510693439,0.07905316510404317,environmental
scene-0103_0809d64df9264121bead0772ee9b5984_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 10, 'intervention': 4}",0.2,0.6666666666666666,0.0,0.0,0.0,0.0,-0.8183170883849713,0.0,0.0,7.211785952341847,0.5713882477436593,0.11666666666666667,70.58299184206106,"{'advisory': 5, 'silent': 10}",no_trajectory,nuscenes,0.4553778079978574,0.5793695738784522,0.09713841595681723,trajectory
scene-0103_ad2ae385245f46d49b4d06f87e2ac544_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8563488385776753,0.0,0.0,5.779254636762074,0.1129995980604297,0.2026315789473684,69.6437665122802,"{'silent': 8, 'advisory': 11}",no_trajectory,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_09810748e6c04aacb393ebf14fafa5e8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 8}",0.65,0.6,0.0,0.0,0.0,0.0,-0.7509392614826383,0.0,0.0,7.967399571723729,0.42105967878830813,0.0875,71.48133303135715,"{'advisory': 5, 'silent': 15}",no_trajectory,nuscenes,0.4553778079978576,0.2886705588185416,0.07717527841690383,environmental
scene-0103_4ce8f37952ad4203b1f5b23c728fb2e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.55,0.6,0.0,0.0,0.0,0.0,-0.7947194142390263,0.0,0.0,7.815466782298337,0.5262626092521175,0.10499999999999998,71.14885481691414,"{'advisory': 6, 'silent': 14}",no_trajectory,nuscenes,0.4553778079978576,0.37176724042587284,0.0845636831823041,environmental
scene-0103_c1fe224b76cc49e294847788c443e470_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.55,0.6,0.0,0.0,0.0,0.0,-0.7947194142390263,0.0,0.0,7.815466782298337,0.5262626092521175,0.10499999999999998,71.14885481691415,"{'advisory': 6, 'silent': 14}",no_trajectory,nuscenes,0.4553778079978575,0.37176724042587284,0.0845636831823041,environmental
scene-0103_608f6c85cd524242bc9d299c0a954f69_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 14, 'silent': 2, 'intervention': 4}",0.35,0.7,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,7.211785952341847,0.6282586335563197,0.13999999999999999,70.45388244693062,"{'advisory': 8, 'silent': 12}",no_trajectory,nuscenes,0.4553778079978574,0.5249905811176492,0.10000751362638247,trajectory
scene-0103_723af3d23fb445e3ab97669e85846445_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 8, 'intervention': 4}",0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,-0.8451542547285166,0.0,0.0,7.211785952341847,0.49993859087642073,0.1346153846153846,70.64083814422864,"{'silent': 8, 'advisory': 5}",no_trajectory,nuscenes,0.4553778079978575,0.596905714464854,0.09585294257531568,trajectory
scene-0553_19804c352c0a4767b61b8d0709d1db99_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},0.1,0.0,0.0,0.0,0.0,0.0,-0.5202659817144719,0.0,0.0,7.913043448354689,0.10524645140539796,0.31499999999999995,69.25852870828268,"{'silent': 2, 'advisory': 18}",no_trajectory,nuscenes,0.4553778079978576,0.04786960659942179,0.12657093004078088,environmental
scene-0553_b61b72a5b5ad482e9bc94c203f75b8d4_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},0.05,0.0,0.0,0.0,0.0,0.0,-0.3779644730092272,0.0,0.0,7.913043448354689,0.10580684917360617,0.3324999999999999,69.19040024822081,"{'silent': 1, 'advisory': 19}",no_trajectory,nuscenes,0.4553778079978575,0.05019408168907639,0.12808489581993357,environmental
scene-0553_21d4060224a946e5b66fd00749282e82_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},0.1,0.0,0.0,0.0,0.0,0.0,-0.5202659817144719,0.0,0.0,7.913043448354689,0.10581209993106343,0.3149999999999999,69.22188753843608,"{'advisory': 18, 'silent': 2}",no_trajectory,nuscenes,0.4553778079978574,0.056869043933661864,0.12738517825959472,environmental
scene-0553_340ccb3c0dcb492eaa032f0e4e3017bb_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},0.25,0.0,0.0,0.0,0.0,0.0,-0.7509392614826383,0.0,0.0,7.913043448354689,0.10695179158689398,0.2624999999999999,69.54290026805134,"{'advisory': 15, 'silent': 5}",no_trajectory,nuscenes,0.4553778079978575,0.05582682127782261,0.12025156204592216,environmental
scene-0553_afd097377c71479ea8349eeae83b8143_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},0.25,0.0,0.0,0.0,0.0,0.0,-0.7509392614826383,0.0,0.0,7.913043448354689,0.10695179158689398,0.2624999999999999,69.54290026805134,"{'advisory': 15, 'silent': 5}",no_trajectory,nuscenes,0.4553778079978575,0.05582682127782261,0.12025156204592216,environmental
scene-0553_18cdcf0d2340409b95140ea38a70fd2e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.3499999999999999,69.14955255042494,{'advisory': 20},no_trajectory,nuscenes,0.4553778079978576,0.052570884490107814,0.12899262243761947,environmental
scene-0553_2397a588f42e4195bf7fb0148aa7a3d6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 19},0.15789473684210525,0.0,0.0,0.0,0.0,0.0,-0.6324555320336759,0.0,0.0,7.913043448354689,0.11109075681577897,0.29473684210526313,69.377180932691,"{'silent': 3, 'advisory': 16}",no_trajectory,nuscenes,0.4553778079978575,0.04279219713354413,0.1239342139428185,environmental
scene-0655_433e28f80ae9462eb927089896b5f669_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.5,0.45,0.0,0.0,0.0,0.0,-0.5202659817144719,0.0,0.0,9.303399999255339,0.21054903292197313,0.034999999999999996,72.45536947775899,"{'advisory': 2, 'silent': 18}",no_trajectory,nuscenes,0.4666227184390223,0.37752534624852974,0.04178624462432803,environmental
scene-0655_fe199544817e496aa7708a1db0af2108_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.5,0.45,0.0,0.0,0.0,0.0,-0.5202659817144719,0.0,0.0,9.303399999255339,0.21054903292197313,0.034999999999999996,72.45536947775899,"{'advisory': 2, 'silent': 18}",no_trajectory,nuscenes,0.4666227184390223,0.37752534624852974,0.04178624462432803,environmental
scene-0655_99d539b687cb4a46b8f1efc7204aa160_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.35,0.6,0.0,0.0,0.0,0.0,-0.5202659817144719,0.0,0.0,9.303399999255339,0.2093745135314037,0.034999999999999996,72.34613501664953,"{'advisory': 2, 'silent': 18}",no_trajectory,nuscenes,0.4666227184390222,0.4114819704021374,0.04421367709342794,environmental
